B_nihoa_A_2673,B_nihoa_B_2673,B_kauaiensis_A_2673,B_kauaiensis_B_2673,B_unica_A_2673,B_unica_B_2673,B_parvula_A_2673,B_parvula_B_2673,B_molokaiensis_A_2673,B_molokaiensis_B_2673,B_deplanata_A_2673,B_deplanata_B_2673,B_brunnea_A_2673,B_brunnea_B_2673,B_mauiensis_A_2673,B_mauiensis_B_2673,B_pilimauiensis_A_2673,B_pilimauiensis_B_2673,B_nitida_A_2673,B_nitida_B_2673,B_nitida_C_2673,R_lineosa_2673,R_dubia_2673,Neoconocephalus_sp_2673
0.0,0.1449200619,0.0726429675,0.0705821741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08505154640000001,0.0846670108,0.0,0.0,0.0,0.0,0.0,0.0,0.0901597115,0.0,0.0,0.1509433962
0.0,0.1455108359,0.0731958763,0.0711340206,0.0979381443,0.0,0.0,0.0,0.0,0.0615141956,0.0,0.0,0.0,0.0852272727,0.0,0.0,0.0840206186,0.0,0.0,0.0,0.0891752577,0.0,0.1453608247,0.0
0.1460674157,0.1458859162,0.0,0.0,0.0887544125,0.0,0.0915457729,0.0746803069,0.0,0.0,0.08505154640000001,0.0,0.0,0.0,0.0485485485,0.0,0.0499495459,0.0,0.0,0.0,0.0633693972,0.1508491508,0.0,0.15512614060000002
0.0,0.0,0.0888888889,0.0,0.08686868689999999,0.0890336591,0.0921382073,0.0,0.0,0.0823714586,0.0846670108,0.0852272727,0.0,0.0,0.0,0.048024012000000005,0.050530571,0.0495199596,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1382441978,0.0,0.0897177419,0.0,0.0,0.0926853707,0.074795082,0.0866666667,0.0833333333,0.0,0.0,0.0485485485,0.0,0.0,0.0,0.0,0.0095814423,0.0,0.0508826584,0.0,0.0,0.1350675338,0.15053763439999998
0.1388463502,0.0,0.0892137097,0.0897177419,0.0816532258,0.0888407367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048024012000000005,0.0,0.0,0.0105900151,0.0,0.0,0.0,0.0602471679,0.1432850724,0.1352970544,0.1502145923
0.1384065373,0.13831398279999998,0.0892586989,0.0,0.0832072617,0.0,0.0,0.07644628099999999,0.0,0.0828092243,0.0,0.0840206186,0.0499495459,0.050530571,0.0,0.0105900151,0.0,0.0,0.0,0.0534787124,0.0,0.0,0.1346444781,0.0
0.0,0.0,0.0,0.0897629854,0.0,0.0883468835,0.0924242424,0.0754132231,0.0866666667,0.0838574423,0.0,0.0,0.0,0.0495199596,0.0095814423,0.0,0.0,0.0,0.0,0.0524402908,0.0587023687,0.0,0.1346444781,0.0
0.14453524,0.0,0.0,0.0943015633,0.0,0.0,0.096048024,0.0803069054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714289999998,0.0
0.0,0.0,0.0929387331,0.0919003115,0.0,0.0933040615,0.0,0.079787234,0.0908141962,0.0885805763,0.0,0.0,0.0,0.0,0.0508826584,0.0,0.0534787124,0.0524402908,0.0,0.0,0.0,0.0,0.1427829699,0.1554091159
0.1460615545,0.0,0.0,0.0932028836,0.0926879506,0.0997782705,0.0,0.0839050132,0.0,0.0892857143,0.0901597115,0.0891752577,0.0633693972,0.0,0.0,0.0602471679,0.0,0.0587023687,0.0,0.0,0.0,0.0,0.140061792,0.0
0.0,0.1331987891,0.0,0.1451612903,0.1481854839,0.1500541712,0.0,0.1370143149,0.0,0.0,0.0,0.0,0.1508491508,0.0,0.0,0.1432850724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15718884119999998
0.0,0.1377396569,0.0,0.0,0.138608871,0.139219935,0.0,0.1242331288,0.0,0.1367924528,0.0,0.1453608247,0.0,0.0,0.1350675338,0.1352970544,0.1346444781,0.1346444781,0.14285714289999998,0.1427829699,0.140061792,0.0,0.0,0.0
0.0,0.0,0.1533875339,0.1528455285,0.0,0.0,0.1569048898,0.1431705979,0.1584759801,0.0,0.1509433962,0.0,0.15512614060000002,0.0,0.15053763439999998,0.1502145923,0.0,0.0,0.0,0.1554091159,0.0,0.15718884119999998,0.0,0.0
